word,category,n_tokens,pos,token_id,token,next_token_id,final_top1_token,probe,raw_top1,raw_top1_prob,raw_self_rank,raw_next_rank,raw_final1_rank,normed_top1,normed_top1_prob,normed_self_rank,normed_next_rank,normed_final1_rank,raw_top5,normed_top5
dog,common_noun,1,0,30146,dog,,',layer_17,ĠbÃ¥de,0.999971,153258,,34732,ĠBOTH,0.274704,158252,,56118,ĠbÃ¥de:1.0000;ĠBOTH:0.0000;both:0.0000;ĠBoth:0.0000;$:0.0000,ĠBOTH:0.2747;ĠbÃ¥de:0.2607;both:0.1338;ĠBoth:0.0446;Ġ]čĊ:0.0197
dog,common_noun,1,0,30146,dog,,',layer_19,",",1.0,15789,,15,",",0.545774,13634,,8,",:1.0000;.:0.0000;Ċ:0.0000;-:0.0000;1:0.0000",",:0.5458;Ġand:0.1004;"":0.0518;Ċ:0.0456;Ġ=:0.0382"
dog,common_noun,1,0,30146,dog,,',layer_21,Ġ,1.0,10398,,16,Ġor,0.095466,3942,,7,Ġ:1.0000;-:0.0000;ĊĊ:0.0000;Ċ:0.0000;.:0.0000,"Ġor:0.0955;Ċ:0.0877;.:0.0784;"":0.0689;,:0.0673"
dog,common_noun,1,0,30146,dog,,',layer_23,Ġ,0.999998,7456,,27,Ċ,0.015029,469,,2,Ġ:1.0000;ĊĊ:0.0000;-:0.0000;<|endoftext|>:0.0000;Ċ:0.0000,"Ċ:0.0150;':0.0120;`:0.0098;"":0.0094;',:0.0081"
dog,common_noun,1,0,30146,dog,,',layer_24,Ġ,1.0,5597,,21,',0.0509,160,,1,Ġ:1.0000;ĊĊ:0.0000;1:0.0000;-:0.0000;$:0.0000,"':0.0509;"":0.0348;`:0.0329;',:0.0249;Ċ:0.0242"
dog,common_noun,1,0,30146,dog,,',final_logits,',0.051539,159,,1,,,,,,"':0.0515;"":0.0354;`:0.0333;',:0.0243;Ċ:0.0243",
table,common_noun,1,0,4202,table,,Name,emb,Ġcontr,0.000254,6267,,421,Ġcontr,0.637526,18282,,7088,Ġcontr:0.0003;mate:0.0002;Ġcann:0.0001;mates:0.0001;ĠWh:0.0001,Ġcontr:0.6375;mates:0.1420;Ġcann:0.0424;eron:0.0420;mate:0.0368
table,common_noun,1,0,4202,table,,Name,layer_1,Ġb,0.000491,2288,,97,eron,0.750605,10412,,3097,Ġb:0.0005;?:0.0003;Ġcontr:0.0003;w:0.0003;p:0.0003,eron:0.7506;Ġcann:0.1235;Ġcontr:0.0490;mate:0.0121;lest:0.0048
table,common_noun,1,0,4202,table,,Name,layer_2,Ġb,0.000908,599,,87,Ġcann,0.37135,1532,,2054,Ġb:0.0009;w:0.0005;Ġcontr:0.0005;?:0.0005;m:0.0004,Ġcann:0.3713;Ġcontr:0.3309;eron:0.2008;Ġfell:0.0096;mate:0.0082
table,common_noun,1,0,4202,table,,Name,layer_3,Ġb,0.001872,460,,59,Ġcontr,0.355276,631,,902,Ġb:0.0019;w:0.0012;?:0.0012;f:0.0009;ĠY:0.0008,Ġcontr:0.3553;eron:0.2239;Ġcann:0.1106;uts:0.0276;Tim:0.0221
table,common_noun,1,0,4202,table,,Name,layer_5,<|endoftext|>,0.263916,617,,70,Ġcond,0.115752,124,,82,<|endoftext|>:0.2639;Ġb:0.0577;w:0.0416;?:0.0278;ĊĊ:0.0176,Ġcond:0.1158;eron:0.0873;Ġcontr:0.0390;ĠBa:0.0287;124:0.0243
table,common_noun,1,0,4202,table,,Name,layer_8,ĠbÃ¥de,0.999993,110977,,56713,ĠBOTH,0.281781,118434,,68181,ĠbÃ¥de:1.0000;ĠBOTH:0.0000;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2818;ĠbÃ¥de:0.2639;both:0.0908;Ġ]čĊ:0.0392;ĉthen:0.0292
table,common_noun,1,0,4202,table,,Name,layer_11,ĠBOTH,0.99364,116370,,69270,ĠBOTH,0.300287,117151,,69647,ĠBOTH:0.9936;ĠbÃ¥de:0.0064;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.3003;ĠbÃ¥de:0.2697;both:0.0960;Ġ]čĊ:0.0329;ĉthen:0.0273
table,common_noun,1,0,4202,table,,Name,layer_13,ĠBOTH,0.997545,116196,,69442,ĠBOTH,0.295503,116289,,68230,ĠBOTH:0.9975;ĠbÃ¥de:0.0025;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2955;ĠbÃ¥de:0.2701;both:0.0966;Ġ]čĊ:0.0322;ĉthen:0.0272
table,common_noun,1,0,4202,table,,Name,layer_15,ĠbÃ¥de,0.648272,112036,,63318,ĠBOTH,0.281032,113859,,64759,ĠbÃ¥de:0.6483;ĠBOTH:0.3517;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2810;ĠbÃ¥de:0.2751;both:0.1057;Ġ]čĊ:0.0300;ĠBoth:0.0282
table,common_noun,1,0,4202,table,,Name,layer_16,ĠbÃ¥de,0.664568,108781,,58527,ĠBOTH,0.279262,112163,,61796,ĠbÃ¥de:0.6646;ĠBOTH:0.3354;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2793;ĠbÃ¥de:0.2684;both:0.1145;ĠBoth:0.0311;Ġ]čĊ:0.0279
table,common_noun,1,0,4202,table,,Name,layer_17,ĠbÃ¥de,0.995453,93887,,42792,ĠBOTH,0.286493,105933,,55310,ĠbÃ¥de:0.9955;ĠBOTH:0.0045;both:0.0000;ĠBoth:0.0000;$:0.0000,ĠBOTH:0.2865;ĠbÃ¥de:0.2586;both:0.1193;ĠBoth:0.0444;Ġ]čĊ:0.0203
table,common_noun,1,0,4202,table,,Name,layer_19,",",1.0,3281,,427,",",0.370394,3273,,94,",:1.0000;Ċ:0.0000;.:0.0000;1:0.0000;-:0.0000",",:0.3704;Ċ:0.1588;Ġ=:0.1090;Ġand:0.1004;_:0.0466"
table,common_noun,1,0,4202,table,,Name,layer_21,Ġ,1.0,3212,,305,",",0.105301,2403,,12,Ġ:1.0000;1:0.0000;-:0.0000;Ċ:0.0000;ĊĊ:0.0000,",:0.1053;`:0.0679;Ċ:0.0480;"":0.0452;Ġ=:0.0385"
table,common_noun,1,0,4202,table,,Name,layer_23,Ġ,1.0,2502,,271,Name,0.051483,592,,1,Ġ:1.0000;1:0.0000;ĊĊ:0.0000;-:0.0000;<|endoftext|>:0.0000,Name:0.0515;_name:0.0436;2:0.0160;1:0.0146;>Ċ:0.0137
table,common_noun,1,0,4202,table,,Name,layer_24,1,0.999329,2183,,276,Name,0.051971,552,,1,1:0.9993;Ġ:0.0007;-:0.0000;ĊĊ:0.0000;$:0.0000,Name:0.0520;(':0.0499;_name:0.0419;->:0.0404;>Ċ:0.0365
table,common_noun,1,0,4202,table,,Name,final_logits,Name,0.052869,541,,1,,,,,,Name:0.0529;(':0.0497;->:0.0412;_name:0.0412;>Ċ:0.0363,
water,common_noun,1,0,15373,water,,",",emb,works,0.000164,51966,,20525,ĠTot,0.446516,82814,,127141,works:0.0002;cot:0.0001;ĠTot:0.0001;bourne:0.0001;Ġcontr:0.0001,ĠTot:0.4465;works:0.2120;cot:0.1615;bourne:0.0393;Ġcontr:0.0152
water,common_noun,1,0,15373,water,,",",layer_1,Ġb,0.000729,11726,,293,works,0.625703,27099,,115089,Ġb:0.0007;f:0.0005;d:0.0004;ĠV:0.0004;works:0.0004,works:0.6257;ĠTot:0.0348;tones:0.0334;/th:0.0300;çª:0.0269
water,common_noun,1,0,15373,water,,",",layer_2,Ġb,0.001824,4685,,310,works,0.705481,8576,,111326,Ġb:0.0018;f:0.0016;ide:0.0011;Ġem:0.0011;Ġr:0.0010,"works:0.7055;anu:0.0572;/th:0.0505;+""::0.0153;Ġmist:0.0129"
water,common_noun,1,0,15373,water,,",",layer_3,f,0.00157,3622,,377,works,0.333572,5649,,105246,f:0.0016;Ġb:0.0014;ide:0.0013;Ġr:0.0012;ale:0.0011,works:0.3336;anu:0.1474;/th:0.0408;Ġmist:0.0407;burn:0.0396
water,common_noun,1,0,15373,water,,",",layer_5,<|endoftext|>,0.590317,1139,,146,ide,0.182631,117,,22554,<|endoftext|>:0.5903;f:0.0464;?:0.0166;Ġw:0.0103;Ġb:0.0102,ide:0.1826;works:0.1614;Ġadditive:0.0937;Ġmol:0.0656;ĠTim:0.0571
water,common_noun,1,0,15373,water,,",",layer_8,ĠbÃ¥de,0.99997,104677,,193828,ĠBOTH,0.287067,107484,,197101,ĠbÃ¥de:1.0000;ĠBOTH:0.0000;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2871;ĠbÃ¥de:0.2589;both:0.0934;Ġ]čĊ:0.0384;ĉthen:0.0300
water,common_noun,1,0,15373,water,,",",layer_11,ĠBOTH,0.998624,106903,,196517,ĠBOTH,0.305724,107161,,196830,ĠBOTH:0.9986;ĠbÃ¥de:0.0014;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.3057;ĠbÃ¥de:0.2648;both:0.0989;Ġ]čĊ:0.0321;ĉthen:0.0280
water,common_noun,1,0,15373,water,,",",layer_13,ĠBOTH,0.999453,106066,,196525,ĠBOTH,0.301191,106405,,196542,ĠBOTH:0.9995;ĠbÃ¥de:0.0005;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.3012;ĠbÃ¥de:0.2653;both:0.0997;Ġ]čĊ:0.0314;ĉthen:0.0278
water,common_noun,1,0,15373,water,,",",layer_15,ĠBOTH,0.625524,102271,,193782,ĠBOTH,0.285873,103914,,195311,ĠBOTH:0.6255;ĠbÃ¥de:0.3745;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2859;ĠbÃ¥de:0.2705;both:0.1103;Ġ]čĊ:0.0292;ĠBoth:0.0277
water,common_noun,1,0,15373,water,,",",layer_16,ĠBOTH,0.579519,99247,,189690,ĠBOTH,0.284274,101955,,193682,ĠBOTH:0.5795;ĠbÃ¥de:0.4205;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2843;ĠbÃ¥de:0.2642;both:0.1197;ĠBoth:0.0305;Ġ]čĊ:0.0271
water,common_noun,1,0,15373,water,,",",layer_17,ĠbÃ¥de,0.999985,92227,,177423,ĠBOTH,0.276463,98081,,191846,ĠbÃ¥de:1.0000;ĠBOTH:0.0000;both:0.0000;ĠBoth:0.0000;Ġboth:0.0000,ĠBOTH:0.2765;ĠbÃ¥de:0.2614;both:0.1319;ĠBoth:0.0452;Ġ]čĊ:0.0188
water,common_noun,1,0,15373,water,,",",layer_19,",",1.0,8272,,1,",",0.625334,2249,,1,",:1.0000;.:0.0000;Ġand:0.0000;Ġ:0.0000;-:0.0000",",:0.6253;Ġand:0.3175;.:0.0282;Ġ=:0.0048;Ġor:0.0042"
water,common_noun,1,0,15373,water,,",",layer_21,Ġ,0.999883,3949,,2,",",0.336826,87,,1,"Ġ:0.9999;,:0.0001;-:0.0000;.:0.0000;ĊĊ:0.0000",",:0.3368;Ġand:0.2493;Ġor:0.1347;.:0.0319;Ġ(:0.0307"
water,common_noun,1,0,15373,water,,",",layer_23,Ġ,1.0,9160,,6,mark,0.072873,1671,,2,Ġ:1.0000;<|endoftext|>:0.0000;-:0.0000;ĊĊ:0.0000;$:0.0000,"mark:0.0729;,:0.0274;marks:0.0172;Ġand:0.0130;Ġor:0.0123"
water,common_noun,1,0,15373,water,,",",layer_24,Ġ,1.0,9883,,6,",",0.055263,1360,,1,Ġ:1.0000;%:0.0000;):0.0000;*:0.0000;(:0.0000,",:0.0553;mark:0.0486;Ġand:0.0201;Ġor:0.0138;.:0.0125"
water,common_noun,1,0,15373,water,,",",final_logits,",",0.056622,1353,,1,,,,,,",:0.0566;mark:0.0500;Ġand:0.0196;Ġor:0.0134;.:0.0126",
music,common_noun,1,0,57530,music,,',emb,lid,0.000187,158409,,6559,lid,0.484663,159212,,31527,lid:0.0002;Ġmens:0.0002;ĠBurn:0.0001;works:0.0001;fell:0.0001,lid:0.4847;Ġmens:0.1116;fell:0.0778;works:0.0593;ĠBurn:0.0526
music,common_noun,1,0,57530,music,,',layer_1,d,0.000891,154615,,36,lid,0.308713,154389,,16000,d:0.0009;-c:0.0007;Ġh:0.0005;Ġd:0.0005;f:0.0005,lid:0.3087;works:0.2215;ĠBurn:0.1221;Ġmens:0.1071;fell:0.0321
music,common_noun,1,0,57530,music,,',layer_2,d,0.001586,157838,,44,works,0.633933,159487,,15158,d:0.0016;-c:0.0014;Ġmens:0.0010;works:0.0010;f:0.0009,works:0.6339;Ġmens:0.1523;lid:0.0769;/business:0.0501;ĠBurn:0.0147
music,common_noun,1,0,57530,music,,',layer_3,d,0.005103,134898,,51,works,0.323855,140882,,15192,d:0.0051;f:0.0044;?:0.0036;X:0.0034;Ġb:0.0029,works:0.3239;Ġmens:0.1943;/business:0.1398;lid:0.0707;ĠBurn:0.0674
music,common_noun,1,0,57530,music,,',layer_5,<|endoftext|>,0.106944,72117,,100,Ġmens,0.539011,79242,,10744,<|endoftext|>:0.1069;Ġh:0.0516;f:0.0479;Ġem:0.0256;Ġb:0.0198,Ġmens:0.5390;/business:0.2080;works:0.1779;rose:0.0077;-c:0.0062
music,common_noun,1,0,57530,music,,',layer_8,ĠbÃ¥de,0.999815,40496,,56081,ĠBOTH,0.294085,41024,,73750,ĠbÃ¥de:0.9998;ĠBOTH:0.0002;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2941;ĠbÃ¥de:0.2543;both:0.0920;Ġ]čĊ:0.0383;ĉthen:0.0310
music,common_noun,1,0,57530,music,,',layer_11,ĠBOTH,0.999571,39395,,74859,ĠBOTH,0.312766,40432,,75462,ĠBOTH:0.9996;ĠbÃ¥de:0.0004;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.3128;ĠbÃ¥de:0.2605;both:0.0975;Ġ]čĊ:0.0321;ĉthen:0.0289
music,common_noun,1,0,57530,music,,',layer_13,ĠBOTH,0.999838,39088,,75460,ĠBOTH,0.308017,40253,,73375,ĠBOTH:0.9998;ĠbÃ¥de:0.0002;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.3080;ĠbÃ¥de:0.2609;both:0.0982;Ġ]čĊ:0.0315;ĉthen:0.0288
music,common_noun,1,0,57530,music,,',layer_15,ĠBOTH,0.802536,38556,,63596,ĠBOTH,0.292197,39619,,66984,ĠBOTH:0.8025;ĠbÃ¥de:0.1975;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2922;ĠbÃ¥de:0.2666;both:0.1094;Ġ]čĊ:0.0291;ĠBoth:0.0265
music,common_noun,1,0,57530,music,,',layer_16,ĠBOTH,0.770011,37640,,53420,ĠBOTH,0.290402,38672,,61122,ĠBOTH:0.7700;ĠbÃ¥de:0.2300;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2904;ĠbÃ¥de:0.2605;both:0.1187;ĠBoth:0.0293;Ġ]čĊ:0.0271
music,common_noun,1,0,57530,music,,',layer_17,ĠbÃ¥de,0.999986,37277,,33448,ĠBOTH,0.281963,37560,,55745,ĠbÃ¥de:1.0000;ĠBOTH:0.0000;both:0.0000;ĠBoth:0.0000;Ġboth:0.0000,ĠBOTH:0.2820;ĠbÃ¥de:0.2597;both:0.1294;ĠBoth:0.0417;Ġ]čĊ:0.0191
music,common_noun,1,0,57530,music,,',layer_19,",",0.999992,48951,,20,",",0.500883,18339,,18,",:1.0000;.:0.0000;-:0.0000;Ġand:0.0000;Ċ:0.0000",",:0.5009;Ġand:0.3287;.:0.0873;Ġ=:0.0121;Ċ:0.0096"
music,common_noun,1,0,57530,music,,',layer_21,Ġ,0.971863,46735,,15,Ġand,0.206945,8321,,9,"Ġ:0.9719;-:0.0281;.:0.0000;1:0.0000;,:0.0000","Ġand:0.2069;,:0.1477;.:0.0852;"":0.0655;/:0.0643"
music,common_noun,1,0,57530,music,,',layer_23,Ġ,1.0,26769,,18,/,0.016222,506,,2,Ġ:1.0000;-:0.0000;ĊĊ:0.0000;<|endoftext|>:0.0000;$:0.0000,"/:0.0162;':0.0137;,:0.0106;"":0.0101;Player:0.0083"
music,common_noun,1,0,57530,music,,',layer_24,Ġ,1.0,30512,,18,',0.038541,1323,,1,Ġ:1.0000;-:0.0000;ĊĊ:0.0000;1:0.0000;$:0.0000,"':0.0385;"":0.0292;',:0.0226;,:0.0217;`:0.0217"
music,common_noun,1,0,57530,music,,',final_logits,',0.037486,1298,,1,,,,,,"':0.0375;"":0.0292;',:0.0227;,:0.0214;`:0.0214",
idea,common_noun,1,0,55025,idea,,",",emb,Ġeph,0.000143,48946,,6642,Ġeph,0.375192,37779,,47340,Ġeph:0.0001;achel:0.0001;ĠAttr:0.0001;idth:0.0001;fulness:0.0001,Ġeph:0.3752;ĠAttr:0.3211;achel:0.1993;idth:0.0196;Ġgent:0.0157
idea,common_noun,1,0,55025,idea,,",",layer_1,achel,0.000251,27692,,70,achel,0.754014,32395,,52086,achel:0.0003;Ġeph:0.0003;-:0.0002;o:0.0002;Ġb:0.0002,achel:0.7540;Ġeph:0.2030;ĠAttr:0.0237;ĠÐ¿Ð¾Ð¿:0.0021;-SE:0.0020
idea,common_noun,1,0,55025,idea,,",",layer_2,o,0.00066,14211,,88,achel,0.972396,15316,,45371,o:0.0007;Ġre:0.0006;-:0.0005;f:0.0005;j:0.0005,achel:0.9724;ĠAttr:0.0028;IMS:0.0026;Ġeph:0.0024;-SE:0.0021
idea,common_noun,1,0,55025,idea,,",",layer_3,Ġre,0.000725,6870,,91,achel,0.943685,5880,,36266,Ġre:0.0007;j:0.0007;Ġf:0.0006;ĠY:0.0005;Ġb:0.0005,achel:0.9437;IMS:0.0266;-SE:0.0027;ĠAttr:0.0026;ds:0.0017
idea,common_noun,1,0,55025,idea,,",",layer_5,<|endoftext|>,0.063599,2578,,83,IMS,0.205062,568,,8689,<|endoftext|>:0.0636;f:0.0183;?:0.0166;Ġre:0.0165;ĠH:0.0160,IMS:0.2051;Ġalleg:0.1208;Ġgin:0.0731;achel:0.0340;LO:0.0210
idea,common_noun,1,0,55025,idea,,",",layer_8,ĠbÃ¥de,0.999852,45814,,193688,ĠBOTH,0.294099,49012,,197094,ĠbÃ¥de:0.9999;ĠBOTH:0.0001;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2941;ĠbÃ¥de:0.2523;both:0.0896;Ġ]čĊ:0.0383;ĉthen:0.0303
idea,common_noun,1,0,55025,idea,,",",layer_11,ĠBOTH,0.999696,45303,,196345,ĠBOTH,0.313586,47416,,196838,ĠBOTH:0.9997;ĠbÃ¥de:0.0003;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.3136;ĠbÃ¥de:0.2579;both:0.0947;Ġ]čĊ:0.0322;ĉthen:0.0283
idea,common_noun,1,0,55025,idea,,",",layer_13,ĠBOTH,0.99989,44388,,196355,ĠBOTH,0.308848,46465,,196562,ĠBOTH:0.9999;ĠbÃ¥de:0.0001;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.3088;ĠbÃ¥de:0.2584;both:0.0954;Ġ]čĊ:0.0315;ĉthen:0.0282
idea,common_noun,1,0,55025,idea,,",",layer_15,ĠBOTH,0.921437,43877,,193935,ĠBOTH,0.29397,46222,,195481,ĠBOTH:0.9214;ĠbÃ¥de:0.0786;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2940;ĠbÃ¥de:0.2636;both:0.1042;Ġ]čĊ:0.0295;ĠBoth:0.0268
idea,common_noun,1,0,55025,idea,,",",layer_16,ĠBOTH,0.930663,43313,,190020,ĠBOTH,0.292827,45948,,193915,ĠBOTH:0.9307;ĠbÃ¥de:0.0693;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2928;ĠbÃ¥de:0.2572;both:0.1127;ĠBoth:0.0294;Ġ]čĊ:0.0276
idea,common_noun,1,0,55025,idea,,",",layer_17,ĠbÃ¥de,0.999274,41221,,179677,ĠBOTH,0.288614,45392,,192482,ĠbÃ¥de:0.9993;ĠBOTH:0.0007;both:0.0000;ĠBoth:0.0000;$:0.0000,ĠBOTH:0.2886;ĠbÃ¥de:0.2543;both:0.1241;ĠBoth:0.0422;Ġ]čĊ:0.0199
idea,common_noun,1,0,55025,idea,,",",layer_19,.,0.964007,16906,,2,",",0.509083,18148,,1,".:0.9640;,:0.0360;Ġ:0.0000;Ċ:0.0000;1:0.0000",",:0.5091;.:0.2000;Ġand:0.1158;Ċ:0.0321;Ġ(:0.0207"
idea,common_noun,1,0,55025,idea,,",",layer_21,Ġ,1.0,14343,,5,.,0.279949,19059,,2,"Ġ:1.0000;.:0.0000;ĊĊ:0.0000;1:0.0000;,:0.0000",".:0.2799;,:0.1852;Ġor:0.0557;Ġ(:0.0477;::0.0340"
idea,common_noun,1,0,55025,idea,,",",layer_23,Ġ,1.0,8832,,8,",",0.038826,7454,,1,Ġ:1.0000;ĊĊ:0.0000;):0.0000;%:0.0000;*:0.0000,",:0.0388;.:0.0207;Ċ:0.0163;::0.0141;Ġis:0.0110"
idea,common_noun,1,0,55025,idea,,",",layer_24,Ġ,1.0,6801,,8,",",0.071463,1466,,1,Ġ:1.0000;%:0.0000;):0.0000;*:0.0000;(:0.0000,",:0.0715;.:0.0378;Ċ:0.0196;::0.0181;"":0.0161"
idea,common_noun,1,0,55025,idea,,",",final_logits,",",0.071226,1458,,1,,,,,,",:0.0712;.:0.0381;Ċ:0.0192;::0.0180;"":0.0159",
house,common_noun,1,0,9983,house,,",",emb,hold,0.000197,78339,,10662,hold,0.347228,105170,,97252,hold:0.0002;omen:0.0001;acos:0.0001;Ġovers:0.0001;Ġconven:0.0001,hold:0.3472;ĠDuc:0.1304;acos:0.0690;lea:0.0368;contr:0.0367
house,common_noun,1,0,9983,house,,",",layer_1,N,0.000454,29472,,168,hold,0.208314,77326,,87280,N:0.0005;Ġb:0.0004;hold:0.0004;ĠH:0.0003;d:0.0003,hold:0.2083;lea:0.1826;ĠDuc:0.0541;Ġvert:0.0528;ĠHol:0.0422
house,common_noun,1,0,9983,house,,",",layer_2,N,0.000579,12658,,211,lea,0.281825,32992,,84512,N:0.0006;hold:0.0005;Ġb:0.0005;ĠH:0.0004;f:0.0003,lea:0.2818;Ġconven:0.1477;hold:0.1338;Ġvert:0.0817;/Home:0.0490
house,common_noun,1,0,9983,house,,",",layer_3,N,0.001041,5241,,163,Ġvert,0.307522,12854,,68733,N:0.0010;Ġb:0.0009;ĠH:0.0008;ale:0.0007;f:0.0007,Ġvert:0.3075;Ġconven:0.2138;Ġdevol:0.0982;lea:0.0949;hold:0.0947
house,common_noun,1,0,9983,house,,",",layer_5,<|endoftext|>,0.175935,877,,87,Ġvert,0.918442,251,,15307,<|endoftext|>:0.1759;f:0.0198;?:0.0152;Ġb:0.0149;ĠH:0.0113,Ġvert:0.9184;Ġdevol:0.0058;Ġconven:0.0057;marks:0.0046;ale:0.0043
house,common_noun,1,0,9983,house,,",",layer_8,ĠbÃ¥de,0.999998,150681,,193858,ĠBOTH,0.282314,153600,,197129,ĠbÃ¥de:1.0000;ĠBOTH:0.0000;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2823;ĠbÃ¥de:0.2660;both:0.0921;Ġ]čĊ:0.0376;ĉthen:0.0294
house,common_noun,1,0,9983,house,,",",layer_11,ĠBOTH,0.972241,155987,,196558,ĠBOTH,0.300624,155377,,196846,ĠBOTH:0.9722;ĠbÃ¥de:0.0278;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.3006;ĠbÃ¥de:0.2723;both:0.0976;Ġ]čĊ:0.0314;ĉthen:0.0273
house,common_noun,1,0,9983,house,,",",layer_13,ĠBOTH,0.989176,155296,,196550,ĠBOTH,0.295973,154589,,196561,ĠBOTH:0.9892;ĠbÃ¥de:0.0108;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2960;ĠbÃ¥de:0.2727;both:0.0984;Ġ]čĊ:0.0307;ĉthen:0.0272
house,common_noun,1,0,9983,house,,",",layer_15,ĠbÃ¥de,0.924552,151559,,193812,ĠBOTH,0.281082,152431,,195304,ĠbÃ¥de:0.9246;ĠBOTH:0.0754;both:0.0000;):0.0000;(:0.0000,ĠBOTH:0.2811;ĠbÃ¥de:0.2779;both:0.1090;Ġ]čĊ:0.0284;ĠBoth:0.0277
