word,category,n_tokens,pos,token_id,token,next_token_id,final_top1_token,probe,raw_top1,raw_top1_prob,raw_self_rank,raw_next_rank,raw_final1_rank,normed_top1,normed_top1_prob,normed_self_rank,normed_next_rank,normed_final1_rank,raw_top5,normed_top5
water,common_noun,1,0,6213,water,,water,layer_3,<bos>,0.698397,2,,2,water,0.999988,1,,1,<bos>:0.6984;water:0.3001;▁water:0.0014;Water:0.0000;WATER:0.0000,water:1.0000;▁water:0.0000;Water:0.0000;WATER:0.0000;▁Water:0.0000
water,common_noun,1,0,6213,water,,water,layer_6,<bos>,1.0,2,,2,water,0.974651,1,,1,<bos>:1.0000;water:0.0000;▁water:0.0000;Water:0.0000;▁Water:0.0000,water:0.9747;▁water:0.0227;Water:0.0025;▁Water:0.0001;<bos>:0.0000
water,common_noun,1,0,6213,water,,water,layer_9,</thead>,0.975583,12,,12,</thead>,0.931804,8,,8,</thead>:0.9756;KommentareTeilen:0.0100;Przypisy:0.0034;▁يتيمه:0.0017;▁TextInputType:0.0016,</thead>:0.9318;KommentareTeilen:0.0489;الإنجليزية:0.0052;▁TextInputType:0.0048;▁يتيمه:0.0027
water,common_noun,1,0,6213,water,,water,layer_12,</thead>,0.999264,277,,277,</thead>,0.999961,88,,88,</thead>:0.9993;StandardCharsets:0.0003;csolódó:0.0003;obacz:0.0000;▁فريبيس:0.0000,</thead>:1.0000;StandardCharsets:0.0000;AddTagHelper:0.0000;▁فريبيس:0.0000;obacz:0.0000
water,common_noun,1,0,6213,water,,water,layer_14,enumi,0.892271,519,,519,enumi,0.266007,237,,237,enumi:0.8923;▁perpetuity:0.0128;▁mercy:0.0115;而是:0.0107;🏻‍♀️:0.0059,enumi:0.2660;🏻‍♀️:0.1372;▁textStatus:0.1296;AddTagHelper:0.1118;▁perpetuity:0.0783
water,common_noun,1,0,6213,water,,water,layer_17,enumi,0.869555,309,,309,▁ſtre,0.354403,219,,219,enumi:0.8696;▁تانيه:0.0711;----------------:0.0155;▁boundless:0.0116;▁water:0.0105,▁ſtre:0.3544;▁diſt:0.2395;enumi:0.1939;▁faſt:0.0636;▁tranſ:0.0186
water,common_noun,1,0,6213,water,,water,layer_19,enumi,0.987599,20,,20,▁ſtre,0.944681,33,,33,"enumi:0.9876;▁فريبيس:0.0098;▁water:0.0015;:0.0004;▁ſtre:0.0003",▁ſtre:0.9447;▁فريبيس:0.0351;enumi:0.0139;▁ſmall:0.0026;▁houſe:0.0025
water,common_noun,1,0,6213,water,,water,layer_20,▁water,0.999999,2,,2,▁houſe,0.540952,10,,10,▁water:1.0000;water:0.0000;▁Water:0.0000;Water:0.0000;▁watering:0.0000,▁houſe:0.5410;▁ſtre:0.4119;▁water:0.0391;▁ſmall:0.0024;▁pleaſure:0.0017
water,common_noun,1,0,6213,water,,water,layer_21,▁water,1.0,2,,2,▁houſe,0.979023,21,,21,▁water:1.0000;water:0.0000;▁window:0.0000;▁electric:0.0000;▁weight:0.0000,▁houſe:0.9790;▁pleaſure:0.0098;▁ſtre:0.0039;▁faſt:0.0031;▁purpoſe:0.0023
water,common_noun,1,0,6213,water,,water,layer_23,▁water,1.0,2,,2,▁water,0.791115,2,,2,▁water:1.0000;water:0.0000;▁Water:0.0000;Water:0.0000;-:0.0000,▁water:0.7911;water:0.2049;Water:0.0032;WATER:0.0007;▁WATER:0.0000
water,common_noun,1,0,6213,water,,water,layer_25,<eos>,1.0,99,,99,water,0.999518,1,,1,"<eos>:1.0000;-:0.0000;.:0.0000;,:0.0000;

:0.0000",water:0.9995;▁water:0.0002;-:0.0001;wat:0.0001;w:0.0000
water,common_noun,1,0,6213,water,,water,layer_26,<eos>,1.0,601,,601,water,0.987715,1,,1,<eos>:1.0000;-:0.0000;.:0.0000;<unused1>:0.0000;<unused0>:0.0000,water:0.9877;wat:0.0048;w:0.0007;color:0.0004;white:0.0003
water,common_noun,1,0,6213,water,,water,final_logits,water,0.951259,1,,1,,,,,,water:0.9513;wat:0.0140;w:0.0027;color:0.0016;white:0.0012,
music,common_noun,1,0,18734,music,,music,emb,music,1.0,1,,1,music,1.0,1,,1,music:1.0000;▁music:0.0000;Music:0.0000;▁MUSIC:0.0000;▁Music:0.0000,music:1.0000;▁music:0.0000;Music:0.0000;▁Music:0.0000;▁MUSIC:0.0000
music,common_noun,1,0,18734,music,,music,layer_1,music,0.994913,1,,1,music,0.999977,1,,1,music:0.9949;▁music:0.0050;Music:0.0001;▁Music:0.0000;▁MUSIC:0.0000,music:1.0000;▁music:0.0000;Music:0.0000;▁Music:0.0000;▁MUSIC:0.0000
music,common_noun,1,0,18734,music,,music,layer_2,<bos>,0.999997,3,,3,music,0.847744,1,,1,<bos>:1.0000;▁music:0.0000;music:0.0000;Music:0.0000;▁Music:0.0000,music:0.8477;▁music:0.1522;Music:0.0000;▁Music:0.0000;▁MUSIC:0.0000
music,common_noun,1,0,18734,music,,music,layer_3,<bos>,1.0,3,,3,music,0.504968,1,,1,<bos>:1.0000;▁music:0.0000;music:0.0000;Music:0.0000;▁Music:0.0000,music:0.5050;▁music:0.4949;Music:0.0001;▁Music:0.0000;▁MUSIC:0.0000
music,common_noun,1,0,18734,music,,music,layer_6,▁music,0.8191,2,,2,▁music,0.756696,2,,2,▁music:0.8191;music:0.1720;Music:0.0063;<bos>:0.0013;▁Music:0.0008,▁music:0.7567;music:0.2387;Music:0.0039;▁Music:0.0006;▁MUSIC:0.0001
music,common_noun,1,0,18734,music,,music,layer_9,<bos>,0.952902,6,,6,▁music,0.630468,3,,3,<bos>:0.9529;▁music:0.0300;الإنجليزية:0.0044;▁فريبيس:0.0027;发表于:0.0012,▁music:0.6305;▁فريبيس:0.2167;music:0.0775;الإنجليزية:0.0197;Music:0.0140
music,common_noun,1,0,18734,music,,music,layer_12,▁فريبيس,0.76704,423,,423,▁فريبيس,0.872905,63,,63,▁فريبيس:0.7670;\{\\:0.1164;▁متعلقه:0.0965;StandardCharsets:0.0194;קישורים:0.0006,▁فريبيس:0.8729;\{\\:0.0671;▁متعلقه:0.0522;StandardCharsets:0.0068;קישורים:0.0009
music,common_noun,1,0,18734,music,,music,layer_14,קישורים,0.74747,87,,87,קישורים,0.469459,22,,22,קישורים:0.7475;▁Chriſt:0.1144;enumi:0.0446;▁etc:0.0278;▁lainnya:0.0225,קישורים:0.4695;▁etc:0.1364;▁devam:0.1324;▁music:0.0538;Demografia:0.0406
music,common_noun,1,0,18734,music,,music,layer_17,▁pleaſure,0.462132,8018,,8018,▁etc,0.27253,1521,,1521,▁pleaſure:0.4621;▁Perſ:0.3161;▁Diſ:0.0989;▁Chriſt:0.0279;▁Theſe:0.0201,▁etc:0.2725;-:0.2043;...:0.1260;bois:0.0791;broek:0.0452
music,common_noun,1,0,18734,music,,music,layer_19,▁pleaſure,0.773585,1063,,1063,▁meaning,0.197732,253,,253,▁pleaſure:0.7736;▁Diſ:0.0868;▁houſe:0.0867;▁ſtre:0.0297;▁Inſ:0.0106,▁meaning:0.1977;AtIndexPath:0.1145;...:0.0911;▁etc:0.0779;▁celui:0.0597
music,common_noun,1,0,18734,music,,music,layer_20,▁pleaſure,0.697253,17,,17,▁music,0.987802,9,,9,▁pleaſure:0.6973;▁music:0.2978;▁houſe:0.0026;нрави:0.0017;▁Diſ:0.0002,▁music:0.9878;▁means:0.0043;▁makes:0.0017;▁pleaſure:0.0014;▁musica:0.0009
music,common_noun,1,0,18734,music,,music,layer_21,▁means,0.852461,2265,,2265,▁BoxDecoration,0.444056,1529,,1529,▁means:0.8525;▁meaning:0.1468;▁makes:0.0007;...:0.0000;▁fun:0.0000,▁BoxDecoration:0.4441;▁means:0.1859;▁meaning:0.1612;▁pleaſure:0.1523;MemoryWarning:0.0169
music,common_noun,1,0,18734,music,,music,layer_23,▁music,1.0,7,,7,▁music,0.995895,2,,2,▁music:1.0000;▁meaning:0.0000;▁and:0.0000;▁activity:0.0000;▁production:0.0000,▁music:0.9959;music:0.0030;Music:0.0004;+#+#:0.0004;▁musica:0.0001
music,common_noun,1,0,18734,music,,music,layer_25,-,0.996753,381,,381,m,0.444809,2,,2,"-:0.9968;.:0.0031;▁and:0.0001;<eos>:0.0000;,:0.0000",m:0.4448;music:0.0930;more:0.0897;mak:0.0753;n:0.0526
music,common_noun,1,0,18734,music,,music,layer_26,<eos>,1.0,836,,836,music,0.838931,1,,1,"<eos>:1.0000;.:0.0000;,:0.0000;-:0.0000;and:0.0000",music:0.8389;video:0.0727;making:0.0210;therapy:0.0156;mak:0.0071
music,common_noun,1,0,18734,music,,music,final_logits,music,0.46173,1,,1,,,,,,music:0.4617;video:0.1051;making:0.0468;therapy:0.0383;mak:0.0224,
idea,common_noun,1,0,28701,idea,,idea,emb,idea,1.0,1,,1,idea,1.0,1,,1,idea:1.0000;Idea:0.0000;▁Idea:0.0000;▁idea:0.0000;IDEA:0.0000,idea:1.0000;Idea:0.0000;▁idea:0.0000;▁Idea:0.0000;▁IDEA:0.0000
idea,common_noun,1,0,28701,idea,,idea,layer_1,idea,1.0,1,,1,idea,1.0,1,,1,idea:1.0000;▁idea:0.0000;Idea:0.0000;▁Idea:0.0000;IDEA:0.0000,idea:1.0000;▁idea:0.0000;Idea:0.0000;▁Idea:0.0000;IDEA:0.0000
idea,common_noun,1,0,28701,idea,,idea,layer_2,idea,1.0,1,,1,idea,1.0,1,,1,idea:1.0000;<bos>:0.0000;▁idea:0.0000;Idea:0.0000;▁Idea:0.0000,idea:1.0000;▁idea:0.0000;Idea:0.0000;▁Idea:0.0000;IDEA:0.0000
idea,common_noun,1,0,28701,idea,,idea,layer_3,idea,1.0,1,,1,idea,1.0,1,,1,idea:1.0000;Idea:0.0000;▁Idea:0.0000;▁idea:0.0000;IDEA:0.0000,idea:1.0000;Idea:0.0000;▁idea:0.0000;▁Idea:0.0000;▁IDEA:0.0000
idea,common_noun,1,0,28701,idea,,idea,layer_6,idea,0.999374,1,,1,idea,0.99995,1,,1,idea:0.9994;▁idea:0.0004;Idea:0.0002;▁Idea:0.0001;▁ideas:0.0000,idea:1.0000;▁idea:0.0000;Idea:0.0000;▁Idea:0.0000;▁ideas:0.0000
idea,common_noun,1,0,28701,idea,,idea,layer_9,idea,0.896786,1,,1,idea,0.992092,1,,1,idea:0.8968;▁idea:0.0832;▁ideas:0.0076;▁Idea:0.0075;Idea:0.0043,idea:0.9921;Idea:0.0040;▁idea:0.0026;▁Idea:0.0013;▁ideas:0.0000
idea,common_noun,1,0,28701,idea,,idea,layer_12,▁idea,0.530065,2,,2,idea,0.937898,1,,1,▁idea:0.5301;idea:0.3595;▁ideas:0.0727;Idea:0.0267;▁Idea:0.0046,idea:0.9379;Idea:0.0340;▁idea:0.0200;▁IDEA:0.0038;▁Idea:0.0036
idea,common_noun,1,0,28701,idea,,idea,layer_14,▁idea,0.355594,3,,3,idea,0.646019,1,,1,▁idea:0.3556;▁ideas:0.3319;idea:0.2694;Idea:0.0251;▁IDEA:0.0128,idea:0.6460;Idea:0.2234;▁IDEA:0.0876;▁ideas:0.0229;▁idea:0.0175
idea,common_noun,1,0,28701,idea,,idea,layer_17,▁ideas,0.997783,5,,5,▁ideas,0.956971,2,,2,▁ideas:0.9978;▁idea:0.0021;▁idées:0.0000;▁concept:0.0000;idea:0.0000,▁ideas:0.9570;idea:0.0205;▁idea:0.0194;Idea:0.0017;▁idées:0.0007
idea,common_noun,1,0,28701,idea,,idea,layer_19,▁ideas,0.887381,43,,43,▁ideas,0.607706,4,,4,▁ideas:0.8874;▁if:0.0759;!:0.0179;▁idées:0.0080;▁idea:0.0040,▁ideas:0.6077;▁idées:0.3275;▁idea:0.0173;idea:0.0170;▁ideias:0.0148
idea,common_noun,1,0,28701,idea,,idea,layer_20,▁ideas,0.951903,5,,5,▁idées,0.903686,3,,3,▁ideas:0.9519;▁idea:0.0467;▁idées:0.0014;▁idee:0.0000;idea:0.0000,▁idées:0.9037;▁ideas:0.0597;idea:0.0217;▁idea:0.0105;Idea:0.0024
idea,common_noun,1,0,28701,idea,,idea,layer_21,▁ideas,0.99882,105,,105,▁idées,0.997498,3,,3,▁ideas:0.9988;▁idea:0.0007;I:0.0003;▁if:0.0001;▁what:0.0000,▁idées:0.9975;▁ideas:0.0022;idea:0.0001;▁idea:0.0000;▁idee:0.0000
idea,common_noun,1,0,28701,idea,,idea,layer_23,.,0.54613,20,,20,idea,0.707459,1,,1,".:0.5461;▁idea:0.4538;1:0.0000;▁ideas:0.0000;,:0.0000",idea:0.7075;Idea:0.1975;▁Idea:0.0477;▁idea:0.0391;▁IDEA:0.0048
idea,common_noun,1,0,28701,idea,,idea,layer_25,.,0.999997,74,,74,idea,0.999942,1,,1,".:1.0000;<eos>:0.0000;,:0.0000;!:0.0000;-:0.0000",idea:0.9999;Idea:0.0000;▁idées:0.0000;ide:0.0000;▁idea:0.0000
idea,common_noun,1,0,28701,idea,,idea,layer_26,.,1.0,765,,765,idea,0.998059,1,,1,".:1.0000;<eos>:0.0000;,:0.0000;▁(:0.0000;-:0.0000",idea:0.9981;ide:0.0008;ideal:0.0004;.:0.0002;behind:0.0002
idea,common_noun,1,0,28701,idea,,idea,final_logits,idea,0.93322,1,,1,,,,,,idea:0.9332;ide:0.0156;ideal:0.0100;.:0.0057;behind:0.0054,
house,common_noun,1,0,6111,house,,house,emb,house,1.0,1,,1,house,1.0,1,,1,house:1.0000;HOUSE:0.0000;▁house:0.0000;House:0.0000;houses:0.0000,house:1.0000;HOUSE:0.0000;▁house:0.0000;House:0.0000;houses:0.0000
house,common_noun,1,0,6111,house,,house,layer_1,house,1.0,1,,1,house,1.0,1,,1,house:1.0000;▁house:0.0000;House:0.0000;HOUSE:0.0000;▁House:0.0000,house:1.0000;▁house:0.0000;House:0.0000;HOUSE:0.0000;▁House:0.0000
house,common_noun,1,0,6111,house,,house,layer_2,house,0.999992,1,,1,house,1.0,1,,1,house:1.0000;<bos>:0.0000;▁house:0.0000;House:0.0000;▁House:0.0000,house:1.0000;▁house:0.0000;House:0.0000;▁House:0.0000;HOUSE:0.0000
house,common_noun,1,0,6111,house,,house,layer_3,house,0.999254,1,,1,house,1.0,1,,1,house:0.9993;▁house:0.0007;House:0.0000;▁House:0.0000;HOUSE:0.0000,house:1.0000;▁house:0.0000;House:0.0000;▁House:0.0000;HOUSE:0.0000
house,common_noun,1,0,6111,house,,house,layer_6,house,0.837944,1,,1,house,0.948067,1,,1,house:0.8379;houses:0.0662;▁house:0.0322;▁House:0.0236;House:0.0128,house:0.9481;houses:0.0189;▁House:0.0127;▁house:0.0075;House:0.0073
house,common_noun,1,0,6111,house,,house,layer_9,bootstrapcdn,0.793361,3,,3,house,0.571632,1,,1,bootstrapcdn:0.7934;\{\\:0.1911;house:0.0041;▁houſe:0.0032;▁house:0.0010,house:0.5716;bootstrapcdn:0.3429;▁house:0.0295;▁etc:0.0230;House:0.0123
house,common_noun,1,0,6111,house,,house,layer_12,\{\\,0.671297,227,,227,enumi,0.632473,18,,18,\{\\:0.6713;enumi:0.1535;csolódó:0.0585;▁houſe:0.0496;▁فريبيس:0.0451,enumi:0.6325;\{\\:0.1503;Pob:0.0542;▁of:0.0247;▁követ:0.0244
house,common_noun,1,0,6111,house,,house,layer_14,enumi,0.985608,407,,407,enumi,0.87515,16,,16,enumi:0.9856;▁houſe:0.0088;▁Chriſt:0.0011;SafeMath:0.0009;▁Houſe:0.0007,enumi:0.8752;▁neer:0.0333;▁houſe:0.0201;▁lainnya:0.0133;forName:0.0072
house,common_noun,1,0,6111,house,,house,layer_17,ImageIO,0.578092,181,,181,▁again,0.256243,30,,30,ImageIO:0.5781;▁taas:0.0762;▁again:0.0630;▁etc:0.0432;postdata:0.0330,▁again:0.2562;hou:0.1491;▁and:0.0847;▁houſe:0.0730;▁everything:0.0679
house,common_noun,1,0,6111,house,,house,layer_19,▁houſe,0.999974,2346,,2346,▁houſe,0.999795,885,,885,▁houſe:1.0000;▁Houſe:0.0000;neſs:0.0000;▁ſtre:0.0000;▁BoxDecoration:0.0000,▁houſe:0.9998;▁Houſe:0.0002;▁ſtre:0.0000;▁purpoſe:0.0000;▁faſt:0.0000
house,common_noun,1,0,6111,house,,house,layer_20,▁houſe,0.688459,9,,9,▁houſe,0.998548,48,,48,▁houſe:0.6885;▁house:0.3112;▁houses:0.0002;▁Houſe:0.0001;▁Houses:0.0000,▁houſe:0.9985;▁Houſe:0.0015;▁house:0.0000;▁purpoſe:0.0000;▁Houses:0.0000
house,common_noun,1,0,6111,house,,house,layer_21,▁house,0.516316,105,,105,▁houſe,0.99932,317,,317,▁house:0.5163;▁building:0.2542;▁body:0.1961;▁construction:0.0198;▁endless:0.0053,▁houſe:0.9993;▁Houſe:0.0007;▁purpoſe:0.0000;▁متعلقه:0.0000;▁themſelves:0.0000
house,common_noun,1,0,6111,house,,house,layer_23,▁house,0.999996,4,,4,▁houſe,0.852977,6,,6,▁house:1.0000;▁House:0.0000;▁housing:0.0000;house:0.0000;House:0.0000,▁houſe:0.8530;▁Houſe:0.1466;▁house:0.0004;House:0.0000;▁House:0.0000
house,common_noun,1,0,6111,house,,house,layer_25,<eos>,1.0,39,,39,house,0.926822,1,,1,"<eos>:1.0000;-:0.0000;.:0.0000;
:0.0000;on:0.0000","house:0.9268;House:0.0407;▁house:0.0187;▁House:0.0035;
:0.0022"
house,common_noun,1,0,6111,house,,house,layer_26,<eos>,1.0,411,,411,house,0.897121,1,,1,<eos>:1.0000;.:0.0000;-:0.0000;<unused1>:0.0000;<unused0>:0.0000,house:0.8971;mouse:0.0091;ouse:0.0078;hou:0.0072;on:0.0068
